name,city,address,notes,lat,lon,rating,rating_count,price_level,types,phone,website,google_maps_url,place_id,last_update,rating_online_gf,rating_online_gf_count
Spontini - Gluten Free,Milano,"Via Giulio Romano, 1, 20135 Milano MI, Italia","[voto 5] Vivendo fuori dall’Italia fatico a trovare buone pizze senza glutine, soprattutto alte. Tornata per le feste sono stata a questo spontini senza glutine (consigliato da mia sorella), il posto è pulito ed accogliente e lo staff gentile e professionale. Quando tornerò a fare visita alla mia famiglia di certo tornerò a mangiare questa pizza, buonissima, morbida e croccante! | [voto 1] Esperienza terribile. Essendo intollerante al glutine, ho voluto provare la variante Gluten Free di Spontini, marchio di pizzerie molto diffuse a Milano. Il trancio di pizza non é fresco ma riscaldato, e mangiando ci si accorge subito che ci sono parti crude. L'impasto è pesante e indigeribile. Ho provato il trancio con il prosciutto cotto e affermo e sottoscrivo che é stata la peggior pizza mangi…","45,4487869","9,1978188","3,6",210,1,establishment|food|point_of_interest|restaurant,02 8126 5999,https://spontinimilano.com/pizzerie/MILANO-GIULIO-ROMANO/,https://maps.google.com/?cid=7361161160536963452,ChIJT-iVLgPFhkcRfDk1DBMZKGY,25/11/2025 0.15.38,"3,00",2
Linfa Milano | Gluten-Free & Vegan,Milano,"V. Ambrogio Bergognone da Fossano, 24, 20144 Milano MI, Italia","[voto 5] Semplicemente il miglior ristorante vegano (e senza glutine) italiano. Un cibo che emoziona, stupisce e lascia senza parole. Dalla ricerca degli ingredienti alla esecuzione da ristorante stellato. Servizio cordiale e professionale, accoglienza unica di Edoardo e location che crea un piacere multisensoriale (anche la musica si abbina alla perfezione). La selezione di sushi vi farà emozionare. Che s… | [voto 5] Bellissimo locale molto ben curato nello stile e ottima qualità per quanto riguarda il cibo. Il servizio è stato sempre veloce ed efficiente. Ho assaggiato varie portate con abbinato un fermentato analcolico ‘Feral’ che assomiglia molto ad un vino rosso per il colore ad anche un po’ nel gusto. Per iniziare un fantastico mix di sushi.. meglio di tanti classici di pesce!! Poi ho diviso un paio di pi…","45,4537706","9,1635202","4,5",880,,bakery|establishment|food|meal_takeaway|point_of_interest|restaurant|store,02 4770 9236,https://menu.linfamilano.com/menu-cena-bergognone/,https://maps.google.com/?cid=9142579060974970410,ChIJ3TjYKwnDhkcRKmZWbDf34H4,25/11/2025 0.15.38,"5,00",2
MyChef Alento Ovest,Miglianico,"km. 393,9, Autostrada A14 Bologna-Taranto, 66010 Miglianico CH, Italia","[voto 3] Ragazzi al bancone gentilì e sorridenti ci accolgono in un autogrill nn molto ampio ma pulito e ordinato, il caffè buono . I servizi igienici pulitissimi e profumati finalmente trovo i vecchi rubinetti a pressione e senza fotocellule ( che spesso non funzionano) , il fasciatoio perfetto. Con mia grande sorpresa trovo diversi prodotti gluten free sia dolci che salati… eccellente!!! Una sosta ristor…","42,3867526","14,2879854","3,2",328,,bar|convenience_store|establishment|food|meal_takeaway|point_of_interest|restaurant|store,0871 951308,http://www.mychef.it/autostrade-02/,https://maps.google.com/?cid=6241553623001353345,ChIJfzBRt30HMRMRgUyMcfNznlY,09/01/2026 16.05.21,"3,00",1
MyChef Alento Ovest,Miglianico,"km. 393,9, Autostrada A14 Bologna-Taranto, 66010 Miglianico CH, Italia","[voto 3] Ragazzi al bancone gentilì e sorridenti ci accolgono in un autogrill nn molto ampio ma pulito e ordinato, il caffè buono . I servizi igienici pulitissimi e profumati finalmente trovo i vecchi rubinetti a pressione e senza fotocellule ( che spesso non funzionano) , il fasciatoio perfetto. Con mia grande sorpresa trovo diversi prodotti gluten free sia dolci che salati… eccellente!!! Una sosta ristor…","42,3867526","14,2879854","3,2",328,,bar|convenience_store|establishment|food|meal_takeaway|point_of_interest|restaurant|store,0871 951308,http://www.mychef.it/autostrade-02/,https://maps.google.com/?cid=6241553623001353345,ChIJfzBRt30HMRMRgUyMcfNznlY,09/01/2026 16.34.24,"3,00",1
La Maddalena,Messina,"Salita Larderia, 10, 98128 Messina ME, Italia","[voto 1] Sono stata in questo locale per la prima volta domenica e di una cosa sono sicura, non tornerò mai più. Servizio e cibo scadente. Ho ordinato una pizza boscaiola senza Glutine (formaggio, funghi freschi, cotto e scaglie) mi arriva al tavolo una pizza con base di scarsa qualità ed ingredienti mancanti, dopo averlo detto me la completano, alla prima fetta mi rendo conto che la base ed i funghi erano…","38,1397705","15,5226192",4,544,1,establishment|food|point_of_interest|restaurant,090 921 9589,,https://maps.google.com/?cid=8877031937090424631,ChIJlcANNj5PFBMRN48SpoONMXs,27/11/2025 1.03.00,"1,00",1
Pasticceria Bongiorno,Messina,"Largo la Corte Cailler, 22, 98121 Messina ME, Italia","[voto 5] Abbiamo ordinato una torta di compleanno senza glutine, servizio impeccabile, preciso e cortese. È stato gestita L’ordinazione da mille km di distanza con aggiornamenti di foto su WhatsApp. Complimenti, siamo rimasti tutti soddisfatti della figura e del gusto. Consigliato. | [voto 5] Esperienza quarantennale in prodotti senza glutine! Cortesia e umanità da sempre! | [voto 4] OTTIMI CANNOLI (anche senza glutine) Locale piccolo e apparentemente datato. La persona che ci ha servito (presumibilmente il titolare) molto gentile e premuroso nel confezionare tutto l'occorrente per cannoli da viaggio, incluso anche alcuni senza glutine (tutto rigorosamente separato). Oltre i cannoli (ottimi) abbiamo assaggiato una buona pasta alla crema (senza glutine). Da ritornarci per assag…","38,2041064","15,5569731","4,4",74,,bakery|establishment|food|point_of_interest|restaurant|store,090 362575,http://www.pasticceriabongiorno.it/,https://maps.google.com/?cid=4580309546667094675,ChIJoffk189NFBMRkzJs4kOHkD8,27/11/2025 1.03.00,"4,67",3
Ristorante Passione Eterna,Messina,"Via I Settembre, 175, 98122 Messina ME, Italia","[voto 5] Complimenti tutto ottimo. Possibilità di prenotare apericena senza glutine. Tutto tanto abbondante, buoni anche i cocktail e non caro come in altri posti nonostante fossimo davanti al duomo.","38,1914569","15,5549347","4,2",936,2,bar|establishment|food|point_of_interest|restaurant,090 902 0827,https://www.passioneeterna.com/,https://maps.google.com/?cid=12833213056038135377,ChIJdTVWHnlOFBMRUeYO_Ee7GLI,27/11/2025 1.03.00,"5,00",1
La Yogurteria di Messina,Messina,"Via Risorgimento, 14, 98100 Messina ME, Italia","[voto 5] Non solo buonissimo, ma pure a un ottimo prezzo e la cosa ancora più bella la gentilezza e la simpatia del personale e soprattutto la loro attenzione nella contaminazione per le persone celiache. Avevo ordinato uno yogurt non specificando da subito che doveva essere gluten free per cui il proprietario apprende del fatto solo quando gli chiedo quali topping fossero gluten free ma aveva già messo la…","38,1871004","15,5551533","4,6",739,1,establishment|food|point_of_interest|restaurant|store,328 412 2985,https://m.facebook.com/yogurteriadimessina/?locale2=it_IT,https://maps.google.com/?cid=9944116081247324329,ChIJu5CgpHtOFBMRqQj_w-OYAIo,27/11/2025 1.03.00,"5,00",1
Grotte,Messina,"V. Consolare Pompea, 98167 Messina ME, Italia","[voto 4] Onestamente ho dovuto ricredermi, non era partita benissimo.... il giorno prima ero andata a prenotare, essendo sabato, un tavolo da 12 persone la ragazza alla cassa dire che è stata poco educata.... è un complimento!!! Invece abbiamo trovato uno staff, anche se poco per il quantitativo di persone, molto gentile e disponibile. Buona la pizza, impasto croccante e ben cotto, buona anche quella senza…","38,2402016","15,5795615","3,9",1055,1,bar|establishment|food|point_of_interest|restaurant|store,090 311017,,https://maps.google.com/?cid=15195240999990466477,ChIJ4RVm6aFNFBMRrRfigC5X4NI,27/11/2025 1.03.00,"4,00",1
Antenati,Messina,"Corso Cavour, 99, 98122 Messina ME, Italia","[voto 5] Sono celiaca ed ho assaggiato tante pizze in tanti luoghi , quella mangiata agli antenati senz altro la migliore! Soffice e fragrante al tempo stesso , ben lievitata e condita . Servizio eccellente , velocissimo .consiglio vivamente !","38,194243","15,5543851","4,3",1458,2,bar|establishment|food|point_of_interest|restaurant,090 957 9034,https://www.antenatimessina.it/,https://maps.google.com/?cid=13272980147130961247,ChIJE_eyoHhOFBMRX42N3B4ZM7g,27/11/2025 1.03.00,"5,00",1
Pizzeria Il Papiro,Messina,"Via dei Mille, 264, 98123 Messina ME, Italia",[voto 5] Siano stati ad aprile 2024 abbiamo cenato con pizze senza glutine e un tagliere di salumi ....ottimo il dolce senza glutine....complimenti,"38,1822734","15,5515989","4,3",503,2,bar|establishment|food|point_of_interest|restaurant,090 662379,https://m.facebook.com/pages/Pizzeriail-Papiro-Bonaccorso-Riccardo/161699607175569,https://maps.google.com/?cid=13183276517852859306,ChIJJ47dbGNOFBMRqkteHiVo9LY,27/11/2025 1.03.00,"5,00",1
Pizzeria Kairos,Messina,"Via Risorgimento, 192, 98123 Messina ME, Italia","[voto 5] Locale piccolino molto familiare persone accoglienti e premurose pizze belle a vedersi e pure gustose pizza senza glutine buonissima se siete a Messina fateci un salto!! | [voto 5] Pizza eccezionale, super condita con ingredienti di ottima qualità. Ottimo anche l’impasto senza glutine per celiaci. La pizza viene cucinata in un forno a parte e il personale è molto preparato e attento alle contaminazioni. Proprietario accogliente e sempre pronto a soddisfare le varie esigenze dei clienti.","38,1829271","15,5513958","4,7",1066,2,establishment|food|point_of_interest|restaurant,090 662413,,https://maps.google.com/?cid=636650122922539405,ChIJYYSXFmNOFBMRjbkB5-nV1Qg,27/11/2025 1.03.00,"5,00",2
Pizzeria Focacceria Panyllo,Messina,"V.le Europa, 69, 98124 Messina ME, Italia","[voto 4] Ho ordinato tramite app per ben 2 volte entrambe ho preso della focaccia tradizionale ottima in entrambi i casi anche se la seconda volta era un pó troppo cotta x i miei gusti ma cmq molto buona. Si difende discretamente il pidone tradizionale molto gusto e per nulla unti, l arancino.... mi ha un pó deluso il ragù era insipido e molto gassoso. La focaccia senza glutine discreta e nonostante il tra… | [voto 1] avevo ordinato 250 g di focaccia senza glutine,siamo arrivati al locale nonostante avessimo chiamato la mattina ordinando la focaccia per le 20. Quando siamo arrivati al locale abbiamo dovuto aspettare 20 minuti e quando ci hanno portato la focaccia erano solo 2 tranci e non erano nemmeno 250 grammi","38,1794395","15,5505619","4,2",621,1,establishment|food|meal_delivery|meal_takeaway|point_of_interest|restaurant|store,090 240 0548,http://www.panificiopanyllo.it/,https://maps.google.com/?cid=5643602212938884299,ChIJ3ynQgWFOFBMRy6TUw08aUk4,27/11/2025 1.03.00,"2,50",2
Sunrise di Stello Pisacane,Messina,"Via Santa Cecilia, 270, 98123 Messina ME, Italia","[voto 3] Ho mangiato la pizza senza glutine, l'impasto non è male ma neanche chissà che. Ambiente semplice per il resto tutto ok. Per chi è intollerante al glutine o non può mangiare grano non può ordinare patatine e misto fritto perché la friggitrice è unica e quindi c'è la contaminazione. Nella prima foto l'impasto senza glutine, nel secondo impasto normale.","38,1851463","15,5479615","3,9",74,,establishment|food|point_of_interest|restaurant,090 662755,,https://maps.google.com/?cid=7387515080125742435,ChIJ3Wl6Un1OFBMRY328G9O5hWY,27/11/2025 1.03.00,"3,00",1
Carducci,Messina,"Piazza Giosuè Carducci, 8, 98122 Messina ME, Italia","[voto 5] Questo locale è una garanzia! Piatti freschi e creativi, che principalmente esaltano i sapori del mare siciliano, ma anche altre opzioni per chi preferisce carne o classici primi piatti. Senza dimenticare chi è celiaco con tante opzioni senza glutine. L'atmosfera è super accogliente, il personale è sempre disponibile e i consigli sui vini sono azzeccatissimi. Un posto perfetto per un pranzo o una …","38,1896206","15,551995","4,9",302,,establishment|food|point_of_interest|restaurant,351 683 7427,,https://maps.google.com/?cid=17668605937311295860,ChIJ1z_43rlPFBMRdCnM2Xx_M_U,27/11/2025 1.03.00,"5,00",1
Il Gotha Messina,Messina,"Via Giordano Bruno, 118, 98122 Messina ME, Italia","[voto 5] Da sempre specializzati in aperitivi, sono cliente da 20 anni (prima si trovava sul corso Cavour), cibo delizioso, abbondante e vario (ho notato che ci sono anche gli aperitivi gluten free), location moderna, appena rinnovata, con gazebo all'esterno, atmosfera piacevole con musica, personale accogliente e familiare, servizio impeccabile. Pieno centro a pochi metri da Zara. Parcheggio libero gratui…","38,1833649","15,554535","4,3",342,2,bar|establishment|food|point_of_interest|restaurant,090 675196,http://www.gothamessina.com/,https://maps.google.com/?cid=3618661501575504165,ChIJl5AM0X5OFBMRJSHKk3YRODI,27/11/2025 1.03.00,"5,00",1
La Maddalena,Messina,"Salita Larderia, 10, 98128 Messina ME, Italia","[voto 1] Sono stata in questo locale per la prima volta domenica e di una cosa sono sicura, non tornerò mai più. Servizio e cibo scadente. Ho ordinato una pizza boscaiola senza Glutine (formaggio, funghi freschi, cotto e scaglie) mi arriva al tavolo una pizza con base di scarsa qualità ed ingredienti mancanti, dopo averlo detto me la completano, alla prima fetta mi rendo conto che la base ed i funghi erano…","38,1397705","15,5226192",4,544,1,establishment|food|point_of_interest|restaurant,090 921 9589,,https://maps.google.com/?cid=8877031937090424631,ChIJlcANNj5PFBMRN48SpoONMXs,18/12/2025 23.47.45,"1,00",1
Ristorante Passione Eterna,Messina,"Via I Settembre, 175, 98122 Messina ME, Italia","[voto 5] Complimenti tutto ottimo. Possibilità di prenotare apericena senza glutine. Tutto tanto abbondante, buoni anche i cocktail e non caro come in altri posti nonostante fossimo davanti al duomo.","38,1914569","15,5549347","4,2",939,2,bar|establishment|food|point_of_interest|restaurant,090 902 0827,https://www.passioneeterna.com/,https://maps.google.com/?cid=12833213056038135377,ChIJdTVWHnlOFBMRUeYO_Ee7GLI,18/12/2025 23.47.45,"5,00",1
Pizzeria Il Papiro,Messina,"Via dei Mille, 264, 98123 Messina ME, Italia",[voto 5] Siano stati ad aprile 2024 abbiamo cenato con pizze senza glutine e un tagliere di salumi ....ottimo il dolce senza glutine....complimenti,"38,1822734","15,5515989","4,3",504,2,bar|establishment|food|point_of_interest|restaurant,090 662379,https://m.facebook.com/pages/Pizzeriail-Papiro-Bonaccorso-Riccardo/161699607175569,https://maps.google.com/?cid=13183276517852859306,ChIJJ47dbGNOFBMRqkteHiVo9LY,18/12/2025 23.47.45,"5,00",1
Pizzeria Kairos,Messina,"Via Risorgimento, 192, 98123 Messina ME, Italia","[voto 5] Locale piccolino molto familiare persone accoglienti e premurose pizze belle a vedersi e pure gustose pizza senza glutine buonissima se siete a Messina fateci un salto!! | [voto 5] Pizza eccezionale, super condita con ingredienti di ottima qualità. Ottimo anche l’impasto senza glutine per celiaci. La pizza viene cucinata in un forno a parte e il personale è molto preparato e attento alle contaminazioni. Proprietario accogliente e sempre pronto a soddisfare le varie esigenze dei clienti.","38,1829271","15,5513958","4,7",1071,2,establishment|food|point_of_interest|restaurant,090 662413,,https://maps.google.com/?cid=636650122922539405,ChIJYYSXFmNOFBMRjbkB5-nV1Qg,18/12/2025 23.47.45,"5,00",2
Pizzeria Focacceria Panyllo,Messina,"V.le Europa, 69, 98124 Messina ME, Italia","[voto 4] Ho ordinato tramite app per ben 2 volte entrambe ho preso della focaccia tradizionale ottima in entrambi i casi anche se la seconda volta era un pó troppo cotta x i miei gusti ma cmq molto buona. Si difende discretamente il pidone tradizionale molto gusto e per nulla unti, l arancino.... mi ha un pó deluso il ragù era insipido e molto gassoso. La focaccia senza glutine discreta e nonostante il tra… | [voto 1] avevo ordinato 250 g di focaccia senza glutine,siamo arrivati al locale nonostante avessimo chiamato la mattina ordinando la focaccia per le 20. Quando siamo arrivati al locale abbiamo dovuto aspettare 20 minuti e quando ci hanno portato la focaccia erano solo 2 tranci e non erano nemmeno 250 grammi","38,1794395","15,5505619","4,2",622,1,establishment|food|meal_delivery|meal_takeaway|point_of_interest|restaurant|store,090 240 0548,http://www.panificiopanyllo.it/,https://maps.google.com/?cid=5643602212938884299,ChIJ3ynQgWFOFBMRy6TUw08aUk4,18/12/2025 23.47.45,"2,50",2
La Matta,Messina,"P.za Duomo, 23, 98122 Messina ME, Italia","[voto 4] La Matta è un luogo perfetto per gli amanti degli hamburger gourmet, dello street food e della carne. Si trova a Piazza Duomo, nel pieno centro di Messina, il che rende particolarmente difficoltoso trovare parcheggio. Il locale è molto carino e ben brandizzato, in quanto qualsiasi cosa (inclusi i piatto offerti dal menù) reca il nome della Matta, o rappresenta vari elementi delle carte da gioco si…","38,191345","15,554779","4,3",687,2,bar|establishment|food|point_of_interest|restaurant,090 956 0214,http://www.lamattamadeinsicily.com/,https://maps.google.com/?cid=13742810375222971770,ChIJ2TmmGHlOFBMRes23RjlFuL4,18/12/2025 23.47.45,"4,00",1
